,tweet_id,president,stance,naming_form
573,895014265983205378,Vladimir Putin,-1,LN
574,891007051899523073,Vladimir Putin,-1,LN
575,886595125866057729,Vladimir Putin,1,FN
576,894655506861744130,Vladimir Putin,1,TLN
577,893894218585952257,Vladimir Putin,1,TFNLN
578,887008575842906113,Vladimir Putin,-1,LN
579,890141165567324160,Vladimir Putin,-1,LN
580,889274594355548161,Vladimir Putin,-1,LN
581,878431472608133120,Vladimir Putin,-1,FNLN
582,881602614118494208,Vladimir Putin,-1,FN
583,894675350042558465,Vladimir Putin,-1,LN
584,885947961456381952,Vladimir Putin,-1,FN
585,894347402534043648,Vladimir Putin,-1,TLN
586,886758091722678273,Vladimir Putin,-1,FNLN
587,894121453922267136,Vladimir Putin,-1,LN
588,889163350382448641,Vladimir Putin,-1,LN
589,881962281864761344,Vladimir Putin,1,TLN
590,889161836255432705,Vladimir Putin,-1,LN
591,880182738090811394,Vladimir Putin,1,FNLN
592,894048042453741568,Vladimir Putin,0,LN
593,893246886395600896,Vladimir Putin,-1,FNLN
594,890737477278990337,Vladimir Putin,-1,LN
595,890764640602517504,Vladimir Putin,-1,LN
596,889431590190764032,Vladimir Putin,0,LN
597,880236681231826948,Vladimir Putin,1,LN
598,893299852595130369,Vladimir Putin,-1,LN
599,880256015165341697,Vladimir Putin,-1,LN
600,891005389143031808,Vladimir Putin,-1,LN
601,892963325146824704,Vladimir Putin,-1,FNLN
602,893326098561343488,Vladimir Putin,-1,LN
603,889261699911438336,Vladimir Putin,-1,LN
604,892815318514577408,Vladimir Putin,1,TFNLN
605,893868012738097152,Vladimir Putin,-1,FN
606,893103041334960128,Vladimir Putin,-1,FNLN
607,878691804622749696,Vladimir Putin,-1,FNLN
608,890174761568829440,Vladimir Putin,-1,LN
609,890886562967191554,Vladimir Putin,-1,LN
610,879707258157977600,Vladimir Putin,-1,LN
611,887190944725991424,Vladimir Putin,-1,FNLN
612,897296586362961920,Vladimir Putin,-1,LN
613,899017597366173698,Vladimir Putin,0,LN
614,891123012610674691,Vladimir Putin,-1,LN
615,885250412311453697,Vladimir Putin,-1,FNLN
616,889290217328304128,Vladimir Putin,-1,LN
617,891106656402247680,Vladimir Putin,1,LN
618,887316319510577152,Vladimir Putin,-1,LN
619,889179694473654272,Vladimir Putin,-1,FNLN
620,892188306749915136,Vladimir Putin,-1,FNLN
621,897191076506808321,Vladimir Putin,-1,LN
622,897257985516462081,Vladimir Putin,-1,LN
623,888608124239740929,Vladimir Putin,-1,FN
624,890625384923840512,Vladimir Putin,-1,LN
625,881299085860495361,Vladimir Putin,-1,FN
626,893858255230738432,Vladimir Putin,0,FN
627,894548936576253952,Vladimir Putin,1,LN
628,895051202978865152,Vladimir Putin,-1,LN
629,895145359340695552,Vladimir Putin,-1,LN
630,898637038689366016,Vladimir Putin,-1,LN
631,885613095229558784,Vladimir Putin,0,FNLN
632,880252376103305216,Vladimir Putin,-1,TLN
633,880865692328878081,Vladimir Putin,0,FNLN
634,880224753839165440,Vladimir Putin,-1,LN
635,894090219829563392,Vladimir Putin,0,LN
636,894394218013175808,Vladimir Putin,-1,LN
637,890617093388775424,Vladimir Putin,0,LN
638,879695669702905857,Vladimir Putin,-1,LN
639,882233734203834368,Vladimir Putin,-1,LN
640,891118464198488064,Vladimir Putin,-1,TLN
641,885919163033595904,Vladimir Putin,-1,LN
642,893435811743531010,Vladimir Putin,-1,LN
643,886958278361612288,Vladimir Putin,-1,LN
644,889622941163331584,Vladimir Putin,-1,TLN
645,882219191721484289,Vladimir Putin,0,TFNLN
646,880215212888125440,Vladimir Putin,-1,LN
647,878496582995292165,Vladimir Putin,0,TLN
648,890165261764104193,Vladimir Putin,-1,LN
649,891009857364652038,Vladimir Putin,-1,LN
650,879784115909795840,Vladimir Putin,1,TFNLN
651,894297429931053060,Vladimir Putin,-1,LN
652,898951831971409920,Vladimir Putin,-1,LN
653,887327362161004546,Vladimir Putin,-1,LN
654,890012999855075328,Vladimir Putin,-1,LN
655,891061332132417536,Vladimir Putin,-1,LN
656,886997433535807488,Vladimir Putin,-1,LN
657,899273438958821377,Vladimir Putin,-1,LN
658,892172354838700032,Vladimir Putin,0,TFNLN
659,889124883246047233,Vladimir Putin,-1,LN
660,891067200571924480,Vladimir Putin,1,LN
661,894366781783113728,Vladimir Putin,-1,LN
662,898629161261989888,Vladimir Putin,-1,LN
663,896848030871191552,Vladimir Putin,-1,FNLN
664,897117230130843648,Vladimir Putin,1,LN
665,886273861020418048,Vladimir Putin,-1,FNLN
666,890528606925070336,Vladimir Putin,-1,LN
667,898942717215899648,Vladimir Putin,0,LN
668,891020206734290944,Vladimir Putin,-1,LN
669,889143335981600768,Vladimir Putin,-1,LN
670,878313238508654594,Vladimir Putin,-1,LN
671,882243614738440192,Vladimir Putin,0,FNLN
672,890734332339474432,Vladimir Putin,-1,TLN
673,893304203552190464,Vladimir Putin,0,LN
674,891033547225653249,Vladimir Putin,-1,LN
675,890688301102845952,Vladimir Putin,-1,LN
676,890706160218767361,Vladimir Putin,0,LN
677,878319882042884096,Vladimir Putin,0,TFNLN
678,894304429238779905,Vladimir Putin,1,FNLN
679,895267188080246784,Vladimir Putin,1,LN
680,894951575201906689,Vladimir Putin,-1,LN
681,897269789827244033,Vladimir Putin,-1,LN
682,885896615567011840,Vladimir Putin,-1,LN
683,879767014612492288,Vladimir Putin,-1,LN
684,898645005853573120,Vladimir Putin,-1,LN
685,897191756264898560,Vladimir Putin,-1,LN
686,882004770390769664,Vladimir Putin,0,LN
687,885296972239908864,Vladimir Putin,-1,FNLN
688,894120329408376832,Vladimir Putin,-1,LN
689,888477963146207234,Vladimir Putin,-1,FN
690,885806638720049152,Vladimir Putin,-1,FNLN
691,897199126265434115,Vladimir Putin,-1,LN
692,880292934813454337,Vladimir Putin,-1,LN
693,893846096811773952,Vladimir Putin,0,FN
694,887925267406008321,Vladimir Putin,1,FNLN
695,893243615786479616,Vladimir Putin,-1,LN
696,891135814859730944,Vladimir Putin,-1,LN
697,886955887021223937,Vladimir Putin,-1,LN
698,890665334822154240,Vladimir Putin,-1,LN
699,894715896421371906,Vladimir Putin,-1,LN
700,899098983125192704,Vladimir Putin,-1,LN
701,890056610416033792,Vladimir Putin,1,LN
702,890584182669418496,Vladimir Putin,1,TFNLN
703,894619764152188930,Vladimir Putin,1,TLN
704,878638896510373888,Vladimir Putin,-1,TFNLN
705,881602168654090240,Vladimir Putin,0,LN
706,893395392359833600,Vladimir Putin,-1,LN
707,886401900152836096,Vladimir Putin,-1,LN
708,890728995226103808,Vladimir Putin,-1,LN
709,886379778626002944,Vladimir Putin,-1,LN
710,890113200003403777,Vladimir Putin,-1,LN
711,893295997853601792,Vladimir Putin,0,LN
712,887680769698693120,Vladimir Putin,-1,LN
713,889298908941361152,Vladimir Putin,-1,LN
714,890354781289578497,Vladimir Putin,-1,FN
715,889171727405785090,Vladimir Putin,-1,LN
716,896775874501947392,Vladimir Putin,1,FNLN
717,897374209197789184,Vladimir Putin,-1,LN
718,881213657333583872,Vladimir Putin,-1,FNLN
719,898277378836889600,Vladimir Putin,-1,FNLN
720,895061476427177984,Vladimir Putin,-1,LN
721,886954611755675648,Vladimir Putin,-1,LN
722,890727074041913345,Vladimir Putin,-1,LN
723,888024700206665728,Vladimir Putin,-1,LN
724,891129104921010176,Vladimir Putin,-1,LN
725,879411681046274051,Vladimir Putin,0,FN
726,890844169236697093,Vladimir Putin,-1,LN
727,893470865714819072,Vladimir Putin,-1,FNLN
728,888954713399410688,Vladimir Putin,1,LN
729,881961748936351744,Vladimir Putin,-1,LN
730,891001550361038848,Vladimir Putin,-1,LN
731,893433723877814272,Vladimir Putin,-1,LN
732,898909764444401664,Vladimir Putin,-1,LN
733,893689445211308033,Vladimir Putin,0,FNLN
734,891146149037449217,Vladimir Putin,-1,LN
735,888407913567531012,Vladimir Putin,1,FNLN
736,880265872996265984,Vladimir Putin,-1,LN
737,899146256316076032,Vladimir Putin,-1,LN
738,887624318645133312,Vladimir Putin,0,FNLN
739,879774428321779712,Vladimir Putin,-1,LN
740,879763954658160644,Vladimir Putin,-1,LN
741,879692258144133121,Vladimir Putin,0,LN
742,879834393921159168,Vladimir Putin,-1,LN
743,879695647292530688,Vladimir Putin,-1,LN
744,897519837898919936,Vladimir Putin,1,LN
745,893438879591800832,Vladimir Putin,-1,LN
746,886991236892164096,Vladimir Putin,0,LN
747,887692406304505856,Vladimir Putin,0,FNLN
748,894243356993363968,Vladimir Putin,-1,LN
749,892144242918924289,Vladimir Putin,-1,FNLN
750,880271116551454720,Vladimir Putin,-1,LN
751,897316381129142272,Vladimir Putin,1,FNLN
752,890122892578627587,Vladimir Putin,0,TLN
753,890768337835307009,Vladimir Putin,-1,FN
0,890062297997115392,Joko Widodo,1,FNLN
1,877501918620209152,Joko Widodo,1,FNLN
2,879854831820611584,Joko Widodo,-1,TFNLN
3,890394915049357313,Joko Widodo,0,TFNLN
4,883709631654223872,Joko Widodo,0,LN
5,883930261959843841,Joko Widodo,1,FNLN
6,886651413408882689,Joko Widodo,-1,LN
7,882899103222341632,Joko Widodo,1,TFNLN
8,877517439264628736,Joko Widodo,1,FNLN
9,885353556085047298,Joko Widodo,0,LN
10,883709386660601856,Joko Widodo,1,FNLN
11,878120753803276288,Joko Widodo,1,LN
12,877398543262076929,Joko Widodo,1,FNLN
13,883641366064050176,Joko Widodo,0,LN
14,882809730028228609,Joko Widodo,0,TFNLN
15,889658326870482944,Joko Widodo,-1,LN
16,877491187241820161,Joko Widodo,1,TFNLN
17,877966461431455744,Joko Widodo,0,FNLN
18,877815162517938177,Joko Widodo,1,LN
19,877339962768633856,Joko Widodo,1,FNLN
20,886473589263810560,Joko Widodo,1,LN
21,879008163936260096,Joko Widodo,0,FNLN
22,887717317282418688,Joko Widodo,-1,FNLN
23,888244213803958273,Joko Widodo,0,FNLN
24,884001285485117440,Joko Widodo,0,FNLN
25,896323900841308162,Joko Widodo,-1,LN
26,881412691168038912,Joko Widodo,0,FNLN
27,888920713532293120,Joko Widodo,1,LN
28,877371684403027969,Joko Widodo,0,LN
29,883705517905813504,Joko Widodo,-1,FN
30,889372557836656640,Joko Widodo,1,LN
31,902693630384627712,Joko Widodo,1,LN
32,908623573811699712,Joko Widodo,0,LN
33,890730387625857024,Joko Widodo,0,TLN
34,881233477911183360,Joko Widodo,0,TFNLN
35,883236108129230848,Joko Widodo,-1,TLN
36,883458832017625088,Joko Widodo,-1,LN
37,896761889824407552,Joko Widodo,-1,LN
38,880976885387333632,Joko Widodo,0,TFNLN
39,883691695547731968,Joko Widodo,0,LN
40,883714832393920512,Joko Widodo,0,TFNLN
41,877465741158744066,Joko Widodo,1,FNLN
42,898295897242583040,Joko Widodo,0,TFNLN
43,896660663715725312,Joko Widodo,0,FNLN
44,903172090672513024,Joko Widodo,1,FNLN
45,901921310225432576,Joko Widodo,0,FNLN
46,887599803164766208,Joko Widodo,1,LN
47,880881487599546368,Joko Widodo,1,FNLN
48,889332232544018432,Joko Widodo,-1,LN
49,878757667979669505,Joko Widodo,1,FNLN
50,905282048029544449,Joko Widodo,1,LN
51,885393445279354880,Joko Widodo,-1,LN
52,888943124218658819,Joko Widodo,-1,FN
53,889764546918920192,Joko Widodo,-1,LN
54,877344493271359488,Joko Widodo,1,FNLN
55,887457850712354816,Joko Widodo,0,TFNLN
56,901151287844241408,Joko Widodo,0,TLN
57,907988148080189440,Joko Widodo,-1,FNLN
58,884682337161584641,Joko Widodo,-1,TLN
59,896030421732909056,Joko Widodo,1,FNLN
60,895614235954126848,Joko Widodo,-1,FNLN
61,904017971734908928,Joko Widodo,-1,LN
62,888867576477962240,Joko Widodo,1,TFNLN
63,903366460042391552,Joko Widodo,0,FNLN
64,884164104956424193,Joko Widodo,0,FNLN
65,888418726185283585,Joko Widodo,-1,FNLN
66,884216148086018048,Joko Widodo,0,FNLN
67,895870542716190721,Joko Widodo,0,TFNLN
68,897805947359207424,Joko Widodo,1,TLN
69,885101198977581056,Joko Widodo,-1,LN
70,881393003725807616,Joko Widodo,-1,FNLN
71,888972531645820928,Joko Widodo,-1,LN
72,892975740127297537,Joko Widodo,0,FN
73,895865676191092736,Joko Widodo,0,TFNLN
74,877818574747844608,Joko Widodo,0,LN
75,905385660755959809,Joko Widodo,1,TFNLN
76,888763217341763588,Joko Widodo,1,FNLN
77,889125093858725888,Joko Widodo,-1,FNLN
78,880831262759546880,Joko Widodo,1,TFNLN
79,885445558835437569,Joko Widodo,-1,TLN
80,885138271034101761,Joko Widodo,-1,TLN
81,884580157201108993,Joko Widodo,0,FNLN
82,887273744686657536,Joko Widodo,1,FNLN
83,906167029668962304,Joko Widodo,1,FNLN
84,889050700365168640,Joko Widodo,0,LN
85,883758950759489539,Joko Widodo,1,FNLN
86,887150719270133760,Joko Widodo,0,TLN
87,882711781289869312,Joko Widodo,0,LN
88,887663444333408256,Joko Widodo,-1,LN
89,885096968900546560,Joko Widodo,0,TFNLN
90,882922639278387200,Joko Widodo,0,LN
91,879882647488561156,Joko Widodo,0,TFNLN
92,883282170139344901,Joko Widodo,0,LN
93,883696170270248961,Joko Widodo,-1,FNLN
94,883772766306131969,Joko Widodo,-1,FNLN
95,897874154094960640,Joko Widodo,0,LN
96,883888373450002432,Joko Widodo,-1,FNLN
97,883891046849028096,Joko Widodo,1,FNLN
98,887431789983154177,Joko Widodo,0,FNLN
99,893660772378615809,Joko Widodo,1,TFNLN
100,907797668377780224,Joko Widodo,1,LN
101,884027342418579456,Joko Widodo,-1,LN
102,888593219432271873,Joko Widodo,1,TFNLN
103,891629418518466561,Joko Widodo,1,TFNLN
104,889520835555459073,Joko Widodo,-1,LN
105,880104976244236290,Joko Widodo,0,TFNLN
106,889138327521296385,Joko Widodo,0,FNLN
107,889342021013348352,Joko Widodo,1,TLN
108,881644652809596929,Joko Widodo,1,TFNLN
109,877466158642765825,Joko Widodo,1,FNLN
110,882019905729687553,Joko Widodo,0,LN
111,890845477129691136,Joko Widodo,1,LN
112,897376905409769472,Joko Widodo,-1,FN
113,881401610517262336,Joko Widodo,0,LN
114,881869616741367808,Joko Widodo,1,TFNLN
115,882205629439516672,Joko Widodo,1,TLN
116,891916583987064832,Joko Widodo,-1,FN
117,888721694822727680,Joko Widodo,0,TFNLN
118,905237582296088576,Joko Widodo,0,FNLN
119,888352141630251008,Joko Widodo,1,TFNLN
120,877466472536186881,Joko Widodo,1,FNLN
121,889031026986500100,Joko Widodo,0,TLN
122,877757084518932480,Joko Widodo,1,LN
123,892505396967067649,Joko Widodo,-1,FN
124,889028484781162496,Joko Widodo,1,LN
125,888826256506146817,Joko Widodo,1,LN
126,883409078776627200,Joko Widodo,0,TFNLN
127,877301961422508032,Joko Widodo,-1,LN
128,897469421198770176,Joko Widodo,0,FNLN
129,883431787334172672,Joko Widodo,-1,LN
130,891053055797587969,Joko Widodo,1,FNLN
131,885531393572446208,Joko Widodo,0,TLN
132,888835809775820800,Joko Widodo,1,TFNLN
133,898590759829389312,Joko Widodo,0,FNLN
134,891622622504648704,Joko Widodo,0,FNLN
135,890777039216664576,Joko Widodo,0,TFNLN
136,902846582214852608,Joko Widodo,-1,FNLN
137,878245636730101760,Joko Widodo,-1,FNLN
138,896612707520184321,Joko Widodo,0,TFNLN
139,902753878231445504,Joko Widodo,1,TFNLN
140,888787184479858688,Joko Widodo,0,LN
141,885121689817829378,Joko Widodo,1,TFNLN
142,889028133503983616,Joko Widodo,-1,FNLN
143,877800073979146240,Joko Widodo,0,LN
144,889848820544270336,Joko Widodo,-1,FNLN
145,908972604907646977,Joko Widodo,1,TFNLN
146,882156681865687040,Joko Widodo,1,LN
147,885131728284639236,Joko Widodo,-1,TFNLN
148,898016060003110912,Joko Widodo,0,FNLN
149,897746387571310592,Joko Widodo,-1,LN
150,885876566177099778,Joko Widodo,-1,LN
151,893704074146664453,Joko Widodo,-1,FNLN
152,883760336477843456,Joko Widodo,0,TLN
153,888414402457722881,Joko Widodo,-1,FNLN
154,896584138844651521,Joko Widodo,1,FNLN
155,882913492113772545,Joko Widodo,0,FNLN
156,886137270557753344,Joko Widodo,-1,LN
157,877588209676337152,Joko Widodo,0,LN
158,888699560494637058,Joko Widodo,-1,LN
159,888858675443515392,Joko Widodo,1,TFNLN
160,889001384665907200,Joko Widodo,-1,LN
161,894943092268314624,Joko Widodo,0,TLN
162,897898393175044096,Joko Widodo,1,LN
163,883013980989476864,Joko Widodo,0,TFNLN
164,898232007129313280,Joko Widodo,1,FNLN
165,885133833720418304,Joko Widodo,1,TFNLN
166,884192196781649921,Joko Widodo,1,LN
167,886103099449819136,Joko Widodo,1,FNLN
168,888726854944800768,Joko Widodo,-1,LN
169,877354174366666752,Joko Widodo,1,TFNLN
170,907211491698294784,Joko Widodo,1,LN
171,882666930712174592,Joko Widodo,0,TFNLN
172,888875182340714500,Joko Widodo,1,TFNLN
173,895207921411215360,Joko Widodo,1,TFNLN
174,907104519162552321,Joko Widodo,1,FNLN
175,893461843653427201,Joko Widodo,0,TFNLN
176,881151648441147392,Joko Widodo,0,FNLN
177,894407432482340864,Joko Widodo,1,TFNLN
178,905599668725268480,Joko Widodo,0,TLN
179,889288098567397376,Joko Widodo,-1,FNLN
180,897768205330132995,Joko Widodo,0,TFNLN
181,888855010196430848,Joko Widodo,-1,TFNLN
182,883306193434947586,Joko Widodo,0,TLN
183,877734544627048450,Joko Widodo,0,LN
184,893692201489661953,Joko Widodo,1,TLN
185,888871336382050306,Joko Widodo,1,TFNLN
186,884154727944011776,Joko Widodo,0,TFNLN
187,888743633192501248,Joko Widodo,0,FNLN
188,885102404588507138,Joko Widodo,1,LN
189,882962948628635648,Joko Widodo,0,TFNLN
190,893401215152738304,Joko Widodo,0,TFNLN
191,883931600148246528,Joko Widodo,-1,LN
192,880729146242019328,Joko Widodo,-1,LN
193,889342707092529152,Joko Widodo,-1,FNLN
194,886577516009332736,Joko Widodo,-1,FNLN
195,901760745867681794,Joko Widodo,0,FNLN
196,896113116987113472,Joko Widodo,1,FNLN
197,886387324250013696,Joko Widodo,1,LN
198,884395378266619904,Joko Widodo,0,FNLN
199,877733872749862913,Joko Widodo,1,LN
200,891181134251515904,Joko Widodo,1,FNLN
201,883569472765874177,Joko Widodo,0,FN
202,881794119378493440,Joko Widodo,-1,TFNLN
203,887762214429569024,Joko Widodo,-1,LN
204,878112314213269505,Joko Widodo,1,LN
205,903526916879028224,Joko Widodo,0,TLN
206,889397976921251840,Joko Widodo,1,TLN
207,887326240134356992,Joko Widodo,0,TLN
208,885405676444319744,Joko Widodo,0,TLN
209,883781138988376064,Joko Widodo,-1,FNLN
210,877527223280029696,Joko Widodo,1,FNLN
211,880787773053165568,Joko Widodo,0,FN
212,891326119281999872,Joko Widodo,1,LN
213,882118569076506624,Joko Widodo,-1,FNLN
214,883927792626388992,Joko Widodo,0,LN
215,906105903438376960,Joko Widodo,0,TLN
216,892369458404012034,Joko Widodo,1,FNLN
217,880411533863395328,Joko Widodo,-1,FNLN
218,897939488244027393,Joko Widodo,0,LN
219,890653450526117888,Joko Widodo,-1,FNLN
220,881736020449996800,Joko Widodo,0,TFNLN
221,892883963777253376,Joko Widodo,1,LN
222,889375929813708801,Joko Widodo,1,LN
223,908959156350066688,Joko Widodo,-1,LN
224,880358650551730176,Joko Widodo,-1,FNLN
225,905704999950327809,Joko Widodo,0,TLN
226,877586460412530688,Joko Widodo,-1,FN
227,897115062866804736,Joko Widodo,0,FNLN
228,884366742490816512,Joko Widodo,1,LN
229,897022461576794114,Joko Widodo,0,FNLN
230,877039572068315136,Joko Widodo,1,LN
231,877254216137326592,Joko Widodo,0,TFNLN
232,894688088630468608,Joko Widodo,1,LN
233,897102011140911104,Joko Widodo,0,TLN
234,896046666561859587,Joko Widodo,0,LN
235,895626386269847552,Joko Widodo,-1,LN
236,904661440665051136,Joko Widodo,-1,FNLN
237,883559538909077504,Joko Widodo,-1,FNLN
238,888729086654160896,Joko Widodo,0,LN
239,894989559586586632,Joko Widodo,0,FNLN
240,879160506715602944,Joko Widodo,1,TFNLN
241,889220211353636864,Joko Widodo,1,TLN
242,902399780864704512,Joko Widodo,0,TFNLN
243,883847846671388675,Joko Widodo,-1,LN
244,877349466600112129,Joko Widodo,1,FNLN
245,877414290675736580,Joko Widodo,1,TFNLN
246,885234840794157057,Joko Widodo,1,TFNLN
247,887111335003250688,Joko Widodo,0,FNLN
248,877733268648378368,Joko Widodo,1,FNLN
249,890096749750214656,Joko Widodo,0,LN
250,898739339835826176,Joko Widodo,1,TFNLN
251,888779694488915969,Joko Widodo,1,LN
252,886070998792929280,Joko Widodo,1,FNLN
253,894406768280784896,Joko Widodo,0,TFNLN
254,877372838772064259,Joko Widodo,0,LN
255,885148055305019392,Joko Widodo,1,TFNLN
256,877546660880158720,Joko Widodo,0,LN
257,885297783778955264,Joko Widodo,-1,FN
258,883472077503602689,Joko Widodo,1,TLN
259,885323334317088768,Joko Widodo,-1,TLN
260,888244392955322368,Joko Widodo,-1,FNLN
261,877358047626014721,Joko Widodo,1,TFNLN
262,883722415611695105,Joko Widodo,1,FNLN
263,898165955246903296,Joko Widodo,1,FNLN
264,883793447391379460,Joko Widodo,0,LN
265,885744384578174976,Joko Widodo,0,TFNLN
266,884328525699858433,Joko Widodo,0,FNLN
267,885235064824582146,Joko Widodo,0,LN
268,877549782587252737,Joko Widodo,1,FNLN
269,897658445553426432,Joko Widodo,1,LN
270,883656072455536644,Joko Widodo,1,FNLN
271,903569372769263616,Joko Widodo,-1,FNLN
272,897943791625056256,Joko Widodo,1,LN
273,896255697259778050,Joko Widodo,-1,LN
274,897886941001207809,Joko Widodo,0,TLN
275,891209416590209025,Joko Widodo,0,FNLN
276,877318084385796098,Joko Widodo,1,FNLN
277,896907439689183232,Joko Widodo,0,FNLN
278,877745422122467329,Joko Widodo,1,LN
279,896300306564349953,Joko Widodo,-1,TLN
280,908377326504890369,Joko Widodo,1,FNLN
281,880268211668869120,Joko Widodo,-1,TLN
282,879620105772048388,Joko Widodo,0,TFNLN
283,883124319269916673,Joko Widodo,0,LN
284,905804262780710912,Joko Widodo,0,FNLN
285,896709687432933377,Joko Widodo,0,FNLN
286,877520531670609921,Joko Widodo,1,FNLN
287,889276233153957888,Joko Widodo,1,LN
288,889606379803209728,Joko Widodo,0,TLN
289,877327538535542784,Joko Widodo,1,FNLN
290,883567898102382592,Joko Widodo,-1,FNLN
291,884409072035876868,Joko Widodo,0,TLN
292,889795431969898497,Joko Widodo,1,TFNLN
293,905247008939622400,Joko Widodo,-1,TFNLN
294,894078170671980544,Joko Widodo,-1,LN
295,884258409205321728,Joko Widodo,-1,LN
296,877577481372393477,Joko Widodo,0,FNLN
297,884974049545289729,Joko Widodo,0,TFNLN
298,902843075583557632,Joko Widodo,1,TFNLN
299,883642129679081472,Joko Widodo,-1,FNLN
300,883751463947718656,Joko Widodo,-1,FN
301,883857599942230017,Joko Widodo,0,FNLN
302,897129069363572736,Joko Widodo,0,TFNLN
303,904655967530479616,Joko Widodo,-1,FNLN
304,888697085742071809,Joko Widodo,0,LN
305,885042694174781441,Joko Widodo,0,TLN
306,906614129212960769,Joko Widodo,-1,TFNLN
307,877859622589050881,Joko Widodo,1,FNLN
308,889152522757091328,Joko Widodo,1,FNLN
309,888923540384337921,Joko Widodo,-1,TFNLN
310,889343742255087616,Joko Widodo,0,FNLN
311,883683172755529728,Joko Widodo,0,LN
312,883918767440396293,Joko Widodo,0,FNLN
313,888742775772123137,Joko Widodo,0,LN
314,888778190990090241,Joko Widodo,1,FNLN
315,884295390111059968,Joko Widodo,0,FNLN
316,880066972603568129,Joko Widodo,0,FN
317,887274230408257536,Joko Widodo,-1,LN
318,898807765103026176,Joko Widodo,-1,FNLN
319,905523728724971520,Joko Widodo,1,TFNLN
320,881524036458631168,Joko Widodo,0,LN
321,884317398765101061,Joko Widodo,1,LN
322,883342427049795584,Joko Widodo,0,FNLN
323,880116350135422976,Joko Widodo,0,LN
324,883592500350418944,Joko Widodo,0,LN
325,901375231721426945,Joko Widodo,1,TFNLN
326,888993300245430272,Joko Widodo,1,TLN
327,888732015947784192,Joko Widodo,1,LN
328,879882059690520576,Joko Widodo,0,TLN
329,892070718397132800,Joko Widodo,1,TLN
330,882082643394740224,Joko Widodo,0,FN
331,889319699535626240,Joko Widodo,1,FNLN
332,889373690730655744,Joko Widodo,1,FNLN
333,883563672689299456,Joko Widodo,0,FNLN
334,897813682880696320,Joko Widodo,1,TFNLN
335,889437746082619392,Joko Widodo,1,TLN
336,893662177093185536,Joko Widodo,1,TFNLN
337,890188524296785921,Joko Widodo,0,TLN
338,887532801540718592,Joko Widodo,0,LN
339,879550740401926145,Joko Widodo,0,LN
340,898210503205543936,Joko Widodo,0,TFNLN
341,883000149043286020,Joko Widodo,-1,FNLN
342,883485742055411712,Joko Widodo,-1,FNLN
343,880718273519734784,Joko Widodo,-1,FNLN
344,907961254123233281,Joko Widodo,0,FNLN
345,898186276607864833,Joko Widodo,1,FNLN
346,905269932958593028,Joko Widodo,1,FNLN
347,883719811036889088,Joko Widodo,0,FNLN
348,896535620855578624,Joko Widodo,0,TFNLN
349,883697232553295875,Joko Widodo,0,FNLN
350,882989510421659648,Joko Widodo,1,FNLN
351,901464037648515072,Joko Widodo,0,FNLN
352,883645424942407682,Joko Widodo,0,FNLN
353,895153669242474496,Joko Widodo,0,LN
354,888696003288870913,Joko Widodo,-1,LN
355,884619070263447552,Joko Widodo,0,TFNLN
356,894337068540715008,Joko Widodo,1,TFNLN
357,877497761163206657,Joko Widodo,1,FNLN
358,884957409399119872,Joko Widodo,0,TFNLN
359,897692408267386886,Joko Widodo,1,LN
360,883393436312674304,Joko Widodo,-1,FNLN
361,883791235260928001,Joko Widodo,1,LN
362,877445353481551872,Joko Widodo,1,FNLN
363,889265919645667333,Joko Widodo,-1,LN
364,877348795587186693,Joko Widodo,1,FNLN
365,898155862816038912,Joko Widodo,-1,TFNLN
366,901601120367161344,Joko Widodo,-1,FNLN
367,883344899889745920,Joko Widodo,0,TFNLN
368,881797742376472576,Joko Widodo,0,TFNLN
369,879245838110912512,Joko Widodo,1,FNLN
370,884044532030988289,Joko Widodo,1,LN
371,880555532813258757,Joko Widodo,0,FNLN
372,898402477732634624,Joko Widodo,0,TFNLN
373,907756604400865281,Joko Widodo,1,FNLN
374,888742398850990080,Joko Widodo,-1,LN
375,899194040381579264,Joko Widodo,1,TLN
376,897710396018229248,Joko Widodo,1,TFNLN
377,886157669001592833,Joko Widodo,-1,LN
378,882840990456832000,Joko Widodo,1,LN
379,883682988579581952,Joko Widodo,0,TLN
380,877569252743561217,Joko Widodo,1,TFNLN
381,877737425153306625,Joko Widodo,1,FNLN
382,882218506061627393,Joko Widodo,0,LN
383,889296443474821120,Joko Widodo,-1,FN
384,893120946747224064,Joko Widodo,1,FNLN
385,877733248499044352,Joko Widodo,1,LN
386,897688960482381824,Joko Widodo,-1,FNLN
387,896823289510801409,Joko Widodo,-1,FNLN
388,883472877588168704,Joko Widodo,-1,LN
389,903132400242237444,Joko Widodo,-1,TFNLN
390,877339647881367552,Joko Widodo,1,TFNLN
391,892566988257599488,Joko Widodo,1,FNLN
392,879660522148208640,Joko Widodo,-1,TLN
393,881123849659596800,Joko Widodo,0,FNLN
394,904264215036256256,Joko Widodo,1,TFNLN
395,888878220044402689,Joko Widodo,-1,FNLN
396,883767559904014337,Joko Widodo,0,FNLN
397,883638551337938944,Joko Widodo,0,LN
398,899152004575932416,Joko Widodo,0,TFNLN
399,889422279809085440,Joko Widodo,0,FNLN
400,908405176779800583,Joko Widodo,0,FNLN
401,901427358254731264,Joko Widodo,-1,LN
402,905703146525122560,Joko Widodo,0,TLN
403,878437649517731840,Joko Widodo,1,FNLN
